Item,avg_monthly,std_monthly,CV,CV2,ADI,zero_ratio,D_annual,avg_order_size,trend_slope,n_clientes,n_pedidos,Classe,demand_class,commercial_class,policy_cluster
300007,50.71,243.19,4.7958,23.0,24.0,0.9583,608.5,1217.0,6.8787,1,1,30,lumpy,low_volume_few_clients,MTO
300019,574.46,1793.44,3.122,9.7466,8.0,0.875,6893.5,4595.67,-115.0743,6,7,30,lumpy,high_volume_many_clients,Dynamic
300021,8.79,42.16,4.7958,23.0,24.0,0.9583,105.5,211.0,-2.11,1,1,30,lumpy,low_volume_few_clients,MTO
300027,28.58,137.08,4.7958,23.0,24.0,0.9583,343.0,686.0,5.667,1,1,30,lumpy,low_volume_few_clients,MTO
300042,169.92,621.64,3.6585,13.3847,8.0,0.875,2039.0,1359.33,-27.6165,2,3,30,lumpy,low_volume_many_clients,Dynamic
300082,177.58,851.66,4.7958,23.0,24.0,0.9583,2131.0,4262.0,-38.9139,2,2,30,lumpy,low_volume_many_clients,Dynamic
300091,783.17,658.31,0.8406,0.7066,1.2632,0.2083,9398.0,989.26,-5.0078,26,45,30,erratic,high_volume_many_clients,MTS
300092,258.54,620.03,2.3982,5.7513,3.4286,0.7083,3102.5,886.43,-34.3952,7,11,30,lumpy,low_volume_many_clients,Dynamic
300111,99.0,414.97,4.1916,17.5694,12.0,0.9167,1188.0,1188.0,10.9096,2,2,30,lumpy,low_volume_many_clients,Dynamic
300120,490.25,713.32,1.455,2.1171,2.4,0.5833,5883.0,1176.6,-2.6009,12,20,30,lumpy,high_volume_many_clients,Dynamic
300125,141.54,235.9,1.6666,2.7776,3.0,0.6667,1698.5,424.62,9.3778,6,9,30,lumpy,low_volume_many_clients,Dynamic
300132,113.62,293.32,2.5815,6.6641,6.0,0.8333,1363.5,681.75,11.5361,2,4,30,lumpy,low_volume_many_clients,Dynamic
300133,49.79,166.12,3.3364,11.1313,12.0,0.9167,597.5,597.5,-2.3022,2,2,30,lumpy,low_volume_many_clients,Dynamic
300157,50.83,170.46,3.3532,11.2441,12.0,0.9167,610.0,610.0,-3.7113,2,2,30,lumpy,low_volume_many_clients,Dynamic
300161,684.71,704.14,1.0284,1.0576,1.5,0.3333,8216.5,1027.06,24.03,10,28,30,lumpy,high_volume_many_clients,Dynamic
300163,43.17,143.18,3.3169,11.0016,12.0,0.9167,518.0,518.0,4.0852,2,2,30,lumpy,low_volume_many_clients,Dynamic
300170,23.08,110.7,4.7958,23.0,24.0,0.9583,277.0,554.0,3.1313,1,1,30,lumpy,low_volume_few_clients,MTO
300188,25.96,124.49,4.7958,23.0,24.0,0.9583,311.5,623.0,4.6048,1,1,30,lumpy,low_volume_few_clients,MTO
300189,25.88,124.09,4.7958,23.0,24.0,0.9583,310.5,621.0,5.13,1,1,30,lumpy,low_volume_few_clients,MTO
300194,1022.12,965.96,0.9451,0.8931,1.2632,0.2083,12265.5,1291.11,-7.3543,25,51,30,erratic,high_volume_many_clients,MTS
300198,41.25,197.83,4.7958,23.0,24.0,0.9583,495.0,990.0,0.4304,1,1,30,lumpy,low_volume_few_clients,MTO
300199,199.46,500.08,2.5072,6.2859,6.0,0.8333,2393.5,1196.75,18.9691,2,5,30,lumpy,low_volume_many_clients,Dynamic
300200,83.33,231.54,2.7785,7.7198,8.0,0.875,1000.0,666.67,4.8609,3,3,30,lumpy,low_volume_many_clients,Dynamic
300203,80.46,235.28,2.9242,8.551,8.0,0.875,965.5,643.67,-4.0874,2,3,30,lumpy,low_volume_many_clients,Dynamic
300204,78.33,207.57,2.6499,7.0218,8.0,0.875,940.0,626.67,-11.4783,2,3,30,lumpy,low_volume_many_clients,Dynamic
300206,57.67,276.56,4.7958,23.0,24.0,0.9583,692.0,1384.0,-3.0087,1,1,30,lumpy,low_volume_few_clients,MTO
300208,146.33,491.01,3.3554,11.259,12.0,0.9167,1756.0,1756.0,19.8939,1,2,30,lumpy,low_volume_few_clients,MTO
300212,68.67,164.53,2.3961,5.7414,6.0,0.8333,824.0,412.0,-0.5783,2,4,30,lumpy,low_volume_many_clients,Dynamic
300214,23.12,110.9,4.7958,23.0,24.0,0.9583,277.5,555.0,-1.6891,1,1,30,lumpy,low_volume_few_clients,MTO
300216,20.62,98.91,4.7958,23.0,24.0,0.9583,247.5,495.0,-1.0761,1,1,30,lumpy,low_volume_few_clients,MTO
300220,128.96,425.72,3.3012,10.8979,8.0,0.875,1547.5,1031.67,-1.4648,3,3,30,lumpy,low_volume_many_clients,Dynamic
300228,13.75,65.94,4.7958,23.0,24.0,0.9583,165.0,330.0,2.7261,1,1,30,lumpy,low_volume_few_clients,MTO
300234,44.46,147.57,3.3193,11.0177,12.0,0.9167,533.5,533.5,-3.39,1,2,30,lumpy,low_volume_few_clients,MTO
300238,86.83,197.57,2.2753,5.1768,6.0,0.8333,1042.0,521.0,-8.9209,2,4,30,lumpy,low_volume_many_clients,Dynamic
300240,14.88,71.34,4.7958,23.0,24.0,0.9583,178.5,357.0,-3.57,1,1,30,lumpy,low_volume_few_clients,MTO
300241,54.96,147.55,2.6848,7.2083,8.0,0.875,659.5,439.67,0.0204,2,3,30,lumpy,low_volume_many_clients,Dynamic
300242,58.42,198.98,3.4062,11.6019,12.0,0.9167,701.0,701.0,0.2826,2,2,30,lumpy,low_volume_many_clients,Dynamic
300243,101.5,287.46,2.8321,8.021,8.0,0.875,1218.0,812.0,9.8991,1,3,30,lumpy,low_volume_few_clients,MTO
300245,12.62,60.55,4.7958,23.0,24.0,0.9583,151.5,303.0,-1.9761,1,1,30,lumpy,low_volume_few_clients,MTO
300254,42.04,139.44,3.3167,11.0003,12.0,0.9167,504.5,504.5,0.4213,1,2,30,lumpy,low_volume_few_clients,MTO
300255,16.58,79.53,4.7958,23.0,24.0,0.9583,199.0,398.0,2.9417,1,1,30,lumpy,low_volume_few_clients,MTO
300258,26.88,128.89,4.7958,23.0,24.0,0.9583,322.5,645.0,-6.45,1,1,30,lumpy,low_volume_few_clients,MTO
300261,49.38,132.12,2.6758,7.16,8.0,0.875,592.5,395.0,-0.5126,2,3,30,lumpy,low_volume_many_clients,Dynamic
300265,17.83,85.53,4.7958,23.0,24.0,0.9583,214.0,428.0,-3.9078,1,1,30,lumpy,low_volume_few_clients,MTO
300266,141.67,297.87,2.1026,4.421,3.4286,0.7083,1700.0,485.71,-14.9522,5,11,30,lumpy,low_volume_many_clients,Dynamic
300272,12.67,60.75,4.7958,23.0,24.0,0.9583,152.0,304.0,1.1896,1,1,30,lumpy,low_volume_few_clients,MTO
300273,78.12,273.43,3.4999,12.2494,12.0,0.9167,937.5,937.5,-6.7065,2,2,30,lumpy,low_volume_many_clients,Dynamic
300274,26.58,127.49,4.7958,23.0,24.0,0.9583,319.0,638.0,0.8322,1,1,30,lumpy,low_volume_few_clients,MTO
300277,55.92,158.7,2.8382,8.0555,8.0,0.875,671.0,447.33,6.893,3,3,30,lumpy,low_volume_many_clients,Dynamic
300284,22.33,107.11,4.7958,23.0,24.0,0.9583,268.0,536.0,3.9617,1,1,30,lumpy,low_volume_few_clients,MTO
300288,59.96,175.52,2.9274,8.5699,8.0,0.875,719.5,479.67,-9.5683,2,3,30,lumpy,low_volume_many_clients,Dynamic
300290,107.67,304.88,2.8317,8.0187,8.0,0.875,1292.0,861.33,-13.513,1,4,30,lumpy,low_volume_few_clients,MTO
300291,594.08,804.51,1.3542,1.8339,1.7143,0.4167,7129.0,1018.43,-18.9487,13,25,30,lumpy,high_volume_many_clients,Dynamic
300292,82.0,217.02,2.6466,7.0045,8.0,0.875,984.0,656.0,-5.0843,1,3,30,lumpy,low_volume_few_clients,MTO
300295,21.33,102.31,4.7958,23.0,24.0,0.9583,256.0,512.0,-3.3391,1,1,30,lumpy,low_volume_few_clients,MTO
300296,57.21,189.75,3.3168,11.0011,12.0,0.9167,686.5,686.5,-10.7735,2,2,30,lumpy,low_volume_many_clients,Dynamic
300297,38.5,128.75,3.344,11.1827,12.0,0.9167,462.0,462.0,-1.3487,1,2,30,lumpy,low_volume_few_clients,MTO
300306,24.25,116.3,4.7958,23.0,24.0,0.9583,291.0,582.0,2.2774,1,1,30,lumpy,low_volume_few_clients,MTO
300310,21.71,104.11,4.7958,23.0,24.0,0.9583,260.5,521.0,-5.21,1,1,30,lumpy,low_volume_few_clients,MTO
300312,20.12,96.52,4.7958,23.0,24.0,0.9583,241.5,483.0,-4.83,1,1,30,lumpy,low_volume_few_clients,MTO
300313,22.38,76.58,3.4226,11.7141,12.0,0.9167,268.5,268.5,3.0239,1,2,30,lumpy,low_volume_few_clients,MTO
300315,48.08,159.5,3.3171,11.0029,12.0,0.9167,577.0,577.0,-3.387,1,2,30,lumpy,low_volume_few_clients,MTO
300323,17.38,83.33,4.7958,23.0,24.0,0.9583,208.5,417.0,-3.8074,1,1,30,lumpy,low_volume_few_clients,MTO
300324,108.0,309.77,2.8682,8.2267,8.0,0.875,1296.0,864.0,-7.3148,2,3,30,lumpy,low_volume_many_clients,Dynamic
300337,23.75,113.9,4.7958,23.0,24.0,0.9583,285.0,570.0,-5.7,1,1,30,lumpy,low_volume_few_clients,MTO
300347,42.96,206.02,4.7958,23.0,24.0,0.9583,515.5,1031.0,1.3448,1,1,30,lumpy,low_volume_few_clients,MTO
300352,157.04,439.47,2.7984,7.8313,6.0,0.8333,1884.5,942.25,4.4996,4,4,30,lumpy,low_volume_many_clients,Dynamic
300355,12.04,57.75,4.7958,23.0,24.0,0.9583,144.5,289.0,-2.89,1,1,30,lumpy,low_volume_few_clients,MTO
300359,74.21,171.74,2.3142,5.3557,6.0,0.8333,890.5,445.25,2.6743,2,4,30,lumpy,low_volume_many_clients,Dynamic
300361,51.33,176.79,3.444,11.861,12.0,0.9167,616.0,616.0,-4.8496,2,2,30,lumpy,low_volume_many_clients,Dynamic
300362,19.88,95.32,4.7958,23.0,24.0,0.9583,238.5,477.0,-1.4517,1,1,30,lumpy,low_volume_few_clients,MTO
300369,26.33,87.42,3.3197,11.0203,12.0,0.9167,316.0,316.0,-3.9487,2,2,30,lumpy,low_volume_many_clients,Dynamic
300370,7.67,36.77,4.7958,23.0,24.0,0.9583,92.0,184.0,0.56,1,1,30,lumpy,low_volume_few_clients,MTO
300374,29.83,143.08,4.7958,23.0,24.0,0.9583,358.0,716.0,-7.16,1,1,30,lumpy,low_volume_few_clients,MTO
300376,68.46,182.23,2.662,7.0861,8.0,0.875,821.5,547.67,-4.5526,2,3,30,lumpy,low_volume_many_clients,Dynamic
300378,174.08,655.87,3.7676,14.1947,8.0,0.875,2089.0,1392.67,21.5922,3,6,30,lumpy,low_volume_many_clients,Dynamic
300380,20.38,97.72,4.7958,23.0,24.0,0.9583,244.5,489.0,0.2126,1,1,30,lumpy,low_volume_few_clients,MTO
300393,78.75,267.18,3.3928,11.511,12.0,0.9167,945.0,945.0,-1.4739,2,2,30,lumpy,low_volume_many_clients,Dynamic
300395,95.92,319.02,3.326,11.0624,12.0,0.9167,1151.0,1151.0,10.0183,1,2,30,lumpy,low_volume_few_clients,MTO
300400,1025.21,1335.38,1.3025,1.6966,1.6,0.375,12302.5,1640.33,15.4552,20,44,30,lumpy,high_volume_many_clients,Dynamic
300401,81.08,198.89,2.4529,6.0168,6.0,0.8333,973.0,486.5,1.9096,4,6,30,lumpy,low_volume_many_clients,Dynamic
300403,27.92,133.88,4.7958,23.0,24.0,0.9583,335.0,670.0,-6.1174,1,1,30,lumpy,low_volume_few_clients,MTO
300408,21.17,101.51,4.7958,23.0,24.0,0.9583,254.0,508.0,-3.313,1,1,30,lumpy,low_volume_few_clients,MTO
300414,54.5,261.37,4.7958,23.0,24.0,0.9583,654.0,1308.0,-5.1183,1,1,30,lumpy,low_volume_few_clients,MTO
300424,30.38,145.67,4.7958,23.0,24.0,0.9583,364.5,729.0,-7.29,1,1,30,lumpy,low_volume_few_clients,MTO
300428,43.54,148.08,3.4009,11.5662,12.0,0.9167,522.5,522.5,0.6109,2,2,30,lumpy,low_volume_many_clients,Dynamic
300430,47.75,159.69,3.3443,11.1842,12.0,0.9167,573.0,573.0,-9.7139,2,2,30,lumpy,low_volume_many_clients,Dynamic
300432,61.67,204.53,3.3166,11.0,12.0,0.9167,740.0,740.0,-9.0087,2,2,30,lumpy,low_volume_many_clients,Dynamic
300434,29.71,142.48,4.7958,23.0,24.0,0.9583,356.5,713.0,6.51,1,1,30,lumpy,low_volume_few_clients,MTO
300460,28.17,135.08,4.7958,23.0,24.0,0.9583,338.0,676.0,-1.4696,1,1,30,lumpy,low_volume_few_clients,MTO
300462,11.83,56.75,4.7958,23.0,24.0,0.9583,142.0,284.0,-2.84,1,1,30,lumpy,low_volume_few_clients,MTO
300463,33.08,158.66,4.7958,23.0,24.0,0.9583,397.0,794.0,5.8687,1,1,30,lumpy,low_volume_few_clients,MTO
300465,47.25,226.6,4.7958,23.0,24.0,0.9583,567.0,1134.0,-3.4513,1,1,30,lumpy,low_volume_few_clients,MTO
300475,21.21,101.71,4.7958,23.0,24.0,0.9583,254.5,509.0,-5.09,1,1,30,lumpy,low_volume_few_clients,MTO
300477,140.29,223.42,1.5925,2.5361,3.0,0.6667,1683.5,420.88,1.6352,8,9,30,lumpy,low_volume_many_clients,Dynamic
300482,44.54,213.61,4.7958,23.0,24.0,0.9583,534.5,1069.0,0.4648,1,1,30,lumpy,low_volume_few_clients,MTO
300492,84.5,405.25,4.7958,23.0,24.0,0.9583,1014.0,2028.0,-20.28,1,1,30,lumpy,low_volume_few_clients,MTO
300500,16.38,78.53,4.7958,23.0,24.0,0.9583,196.5,393.0,-0.8543,1,1,30,lumpy,low_volume_few_clients,MTO
300508,787.29,729.48,0.9266,0.8585,1.3333,0.25,9447.5,1049.72,6.3604,19,50,30,lumpy,high_volume_many_clients,Dynamic
300510,20.67,99.11,4.7958,23.0,24.0,0.9583,248.0,496.0,1.5096,1,1,30,lumpy,low_volume_few_clients,MTO
300836,13.75,65.94,4.7958,23.0,24.0,0.9583,165.0,330.0,-3.3,1,1,30,lumpy,low_volume_few_clients,MTO
300856,42.17,152.31,3.6121,13.0473,12.0,0.9167,506.0,506.0,-1.4252,1,2,30,lumpy,low_volume_few_clients,MTO
300882,26.17,125.49,4.7958,23.0,24.0,0.9583,314.0,628.0,2.4574,1,1,30,lumpy,low_volume_few_clients,MTO
300928,29.58,141.88,4.7958,23.0,24.0,0.9583,355.0,710.0,-1.5435,1,1,30,lumpy,low_volume_few_clients,MTO
301111,96.04,275.87,2.8724,8.2504,8.0,0.875,1152.5,768.33,9.4343,3,3,30,lumpy,low_volume_many_clients,Dynamic
301116,21.83,104.71,4.7958,23.0,24.0,0.9583,262.0,524.0,-5.24,1,1,30,lumpy,low_volume_few_clients,MTO
301133,430.04,646.22,1.5027,2.2581,2.1818,0.5417,5160.5,938.27,-25.2796,8,16,30,lumpy,high_volume_many_clients,Dynamic
301134,164.71,387.16,2.3506,5.5252,3.4286,0.7083,1976.5,564.71,-8.0317,3,9,30,lumpy,low_volume_many_clients,Dynamic
301162,230.17,1103.84,4.7958,23.0,24.0,0.9583,2762.0,5524.0,-2.4017,1,1,30,lumpy,low_volume_few_clients,MTO
301203,738.33,1016.43,1.3767,1.8952,1.6,0.375,8860.0,1181.33,12.4357,16,41,30,lumpy,high_volume_many_clients,Dynamic
301213,2477.62,1358.53,0.5483,0.3007,1.0,0.0,29731.5,2477.62,-15.6787,32,112,30,stable,high_volume_many_clients,MTS
301223,1775.17,1177.67,0.6634,0.4401,1.0909,0.0833,21302.0,1936.55,16.313,24,73,30,stable,high_volume_many_clients,MTS
301256,643.5,553.76,0.8605,0.7405,1.4118,0.2917,7722.0,908.47,-7.0904,18,39,30,lumpy,high_volume_many_clients,Dynamic
301282,900.71,1184.98,1.3156,1.7308,1.3333,0.25,10808.5,1200.94,-64.6422,19,43,30,lumpy,high_volume_many_clients,Dynamic
301470,1153.04,1691.34,1.4669,2.1517,2.6667,0.625,13836.5,3074.78,34.1317,1,11,30,lumpy,high_volume_few_clients,Dynamic
301578,538.29,944.96,1.7555,3.0817,2.1818,0.5417,6459.5,1174.45,-48.1143,14,28,30,lumpy,high_volume_many_clients,Dynamic
301607,277.12,352.95,1.2736,1.6221,1.7143,0.4167,3325.5,475.07,9.4213,13,23,30,lumpy,low_volume_many_clients,Dynamic
301685,44.58,128.0,2.871,8.2424,8.0,0.875,535.0,356.67,1.6739,2,4,30,lumpy,low_volume_many_clients,Dynamic
301698,76.33,164.55,2.1557,4.6471,4.8,0.7917,916.0,366.4,-4.3313,3,6,30,lumpy,low_volume_many_clients,Dynamic
301770,23.38,112.1,4.7958,23.0,24.0,0.9583,280.5,561.0,-5.61,1,1,30,lumpy,low_volume_few_clients,MTO
301792,59.38,169.37,2.8526,8.1374,8.0,0.875,712.5,475.0,-0.5491,2,4,30,lumpy,low_volume_many_clients,Dynamic
301832,1384.71,2279.32,1.6461,2.7095,2.1818,0.5417,16616.5,3021.18,-41.9657,12,40,30,lumpy,high_volume_many_clients,Dynamic
301862,581.29,574.61,0.9885,0.9772,1.6,0.375,6975.5,930.07,-26.2022,15,34,30,lumpy,high_volume_many_clients,Dynamic
301876,382.92,511.37,1.3355,1.7835,1.6,0.375,4595.0,612.67,-2.3452,17,26,30,lumpy,high_volume_many_clients,Dynamic
301877,945.67,904.04,0.956,0.9139,1.4118,0.2917,11348.0,1335.06,30.1426,20,50,30,lumpy,high_volume_many_clients,Dynamic
301878,1677.67,1493.09,0.89,0.7921,1.2632,0.2083,20132.0,2119.16,-39.613,23,73,30,erratic,high_volume_many_clients,MTS
301879,1137.08,897.47,0.7893,0.623,1.1429,0.125,13645.0,1299.52,31.4635,24,60,30,erratic,high_volume_many_clients,MTS
301880,1060.29,1093.91,1.0317,1.0644,1.3333,0.25,12723.5,1413.72,-35.9613,19,57,30,lumpy,high_volume_many_clients,Dynamic
301881,635.17,507.47,0.7989,0.6383,1.2,0.1667,7622.0,762.2,-12.1165,17,35,30,erratic,high_volume_many_clients,MTS
301882,771.38,608.94,0.7894,0.6232,1.2,0.1667,9256.5,925.65,-20.1222,20,45,30,erratic,high_volume_many_clients,MTS
301883,558.38,542.17,0.971,0.9428,1.5,0.3333,6700.5,837.56,-21.1761,19,36,30,lumpy,high_volume_many_clients,Dynamic
301884,1594.54,1285.44,0.8062,0.6499,1.2632,0.2083,19134.5,2014.16,-50.8917,25,74,30,erratic,high_volume_many_clients,MTS
301886,874.46,1000.91,1.1446,1.3101,1.6,0.375,10493.5,1399.13,1.7091,21,53,30,lumpy,high_volume_many_clients,Dynamic
301887,941.21,978.46,1.0396,1.0807,1.5,0.3333,11294.5,1411.81,-9.4517,22,51,30,lumpy,high_volume_many_clients,Dynamic
301888,275.62,692.92,2.514,6.3202,3.0,0.6667,3307.5,826.88,-28.6674,9,16,30,lumpy,low_volume_many_clients,Dynamic
301889,1238.29,824.25,0.6656,0.4431,1.1429,0.125,14859.5,1415.19,-41.4952,19,55,30,stable,high_volume_many_clients,MTS
301890,640.71,747.76,1.1671,1.3621,1.5,0.3333,7688.5,961.06,44.21,17,35,30,lumpy,high_volume_many_clients,Dynamic
301891,555.83,675.91,1.216,1.4787,1.8462,0.4583,6670.0,1026.15,-20.1635,14,29,30,lumpy,high_volume_many_clients,Dynamic
301892,1012.54,976.36,0.9643,0.9298,1.3333,0.25,12150.5,1350.06,-29.3483,25,52,30,lumpy,high_volume_many_clients,Dynamic
301893,1598.33,1050.61,0.6573,0.4321,1.0435,0.0417,19180.0,1667.83,-19.4226,33,77,30,stable,high_volume_many_clients,MTS
301894,1017.96,775.22,0.7615,0.58,1.0909,0.0833,12215.5,1110.5,8.0778,25,57,30,erratic,high_volume_many_clients,MTS
301895,1447.38,997.2,0.689,0.4747,1.0435,0.0417,17368.5,1510.3,-36.3709,24,62,30,stable,high_volume_many_clients,MTS
301896,2693.58,3177.09,1.1795,1.3912,1.5,0.3333,32323.0,4040.38,35.2835,18,44,30,lumpy,high_volume_many_clients,Dynamic
301897,1178.54,1822.14,1.5461,2.3904,1.8462,0.4583,14142.5,2175.77,15.103,24,51,30,lumpy,high_volume_many_clients,Dynamic
301907,10.96,52.55,4.7958,23.0,24.0,0.9583,131.5,263.0,-2.1726,1,1,30,lumpy,low_volume_few_clients,MTO
301912,1078.62,1487.45,1.379,1.9017,2.6667,0.625,12943.5,2876.33,-30.8213,1,10,30,lumpy,high_volume_few_clients,Dynamic
301996,28.88,96.96,3.3579,11.2755,12.0,0.9167,346.5,346.5,-0.8674,1,2,30,lumpy,low_volume_few_clients,MTO
302002,379.79,447.3,1.1777,1.3871,1.7143,0.4167,4557.5,651.07,-6.897,14,27,30,lumpy,high_volume_many_clients,Dynamic
302005,1013.08,602.54,0.5948,0.3537,1.0435,0.0417,12157.0,1057.13,21.4487,22,53,30,stable,high_volume_many_clients,MTS
302006,1169.38,1264.16,1.0811,1.1687,1.2,0.1667,14032.5,1403.25,-17.2587,23,56,30,erratic,high_volume_many_clients,MTS
302007,813.67,1098.2,1.3497,1.8217,1.5,0.3333,9764.0,1220.5,3.3565,12,34,30,lumpy,high_volume_many_clients,Dynamic
302008,921.92,1161.98,1.2604,1.5886,1.6,0.375,11063.0,1475.07,0.5861,21,48,30,lumpy,high_volume_many_clients,Dynamic
302009,958.79,1390.67,1.4504,2.1038,1.7143,0.4167,11505.5,1643.64,25.2004,21,44,30,lumpy,high_volume_many_clients,Dynamic
302010,1212.5,1152.21,0.9503,0.903,1.2632,0.2083,14550.0,1531.58,-20.1191,22,58,30,erratic,high_volume_many_clients,MTS
302011,2733.67,1770.74,0.6478,0.4196,1.0435,0.0417,32804.0,2852.52,-11.7974,26,95,30,stable,high_volume_many_clients,MTS
302044,667.21,611.86,0.917,0.841,1.3333,0.25,8006.5,889.61,4.9248,15,38,30,lumpy,high_volume_many_clients,Dynamic
302045,316.33,349.32,1.1043,1.2194,1.7143,0.4167,3796.0,542.29,-9.0435,14,22,30,lumpy,low_volume_many_clients,Dynamic
302046,1381.46,1676.76,1.2138,1.4732,1.3333,0.25,16577.5,1841.94,4.5109,24,66,30,lumpy,high_volume_many_clients,Dynamic
302047,1970.5,1271.13,0.6451,0.4161,1.0435,0.0417,23646.0,2056.17,37.927,24,85,30,stable,high_volume_many_clients,MTS
302048,658.71,556.96,0.8455,0.7149,1.3333,0.25,7904.5,878.28,-17.4196,18,39,30,lumpy,high_volume_many_clients,Dynamic
302049,653.33,758.85,1.1615,1.3491,1.7143,0.4167,7840.0,1120.0,-11.3496,18,33,30,lumpy,high_volume_many_clients,Dynamic
302050,567.88,652.02,1.1482,1.3183,1.6,0.375,6814.5,908.6,14.7587,15,28,30,lumpy,high_volume_many_clients,Dynamic
302061,1694.67,1404.12,0.8286,0.6865,1.1429,0.125,20336.0,1936.76,-85.6252,20,52,30,erratic,high_volume_many_clients,MTS
302064,374.21,432.37,1.1554,1.335,2.0,0.5,4490.5,748.42,11.8196,13,22,30,lumpy,low_volume_many_clients,Dynamic
302065,1331.79,1102.95,0.8282,0.6859,1.2632,0.2083,15981.5,1682.26,33.3413,16,47,30,erratic,high_volume_many_clients,MTS
302066,647.08,665.82,1.029,1.0588,1.6,0.375,7765.0,1035.33,-6.3983,14,31,30,lumpy,high_volume_many_clients,Dynamic
302067,2083.79,2582.06,1.2391,1.5354,1.4118,0.2917,25005.5,2941.82,9.1013,22,60,30,lumpy,high_volume_many_clients,Dynamic
302068,718.17,1135.29,1.5808,2.499,1.5,0.3333,8618.0,1077.25,6.8852,14,29,30,lumpy,high_volume_many_clients,Dynamic
302069,1154.46,1482.78,1.2844,1.6497,1.7143,0.4167,13853.5,1979.07,-15.8935,15,42,30,lumpy,high_volume_many_clients,Dynamic
302070,96.92,219.31,2.2629,5.1207,4.0,0.75,1163.0,387.67,-7.1052,6,7,30,lumpy,low_volume_many_clients,Dynamic
302083,1107.42,1044.59,0.9433,0.8898,1.4118,0.2917,13289.0,1563.41,6.5522,15,43,30,lumpy,high_volume_many_clients,Dynamic
302084,757.46,812.45,1.0726,1.1505,1.5,0.3333,9089.5,1136.19,-11.4987,22,40,30,lumpy,high_volume_many_clients,Dynamic
302086,1262.29,2771.73,2.1958,4.8215,1.8462,0.4583,15147.5,2330.38,57.4883,14,44,30,lumpy,high_volume_many_clients,Dynamic
302088,357.38,414.78,1.1606,1.3471,1.7143,0.4167,4288.5,612.64,5.1048,8,20,30,lumpy,low_volume_many_clients,Dynamic
302089,375.92,466.78,1.2417,1.5418,1.6,0.375,4511.0,601.47,-9.3461,14,25,30,lumpy,low_volume_many_clients,Dynamic
302090,459.46,696.64,1.5162,2.299,1.6,0.375,5513.5,735.13,-16.3248,14,30,30,lumpy,high_volume_many_clients,Dynamic
302091,1624.21,1178.02,0.7253,0.526,1.1429,0.125,19490.5,1856.24,-26.43,26,78,30,erratic,high_volume_many_clients,MTS
302092,992.04,1183.46,1.193,1.4231,1.3333,0.25,11904.5,1322.72,-28.543,22,49,30,lumpy,high_volume_many_clients,Dynamic
302093,1394.12,1048.08,0.7518,0.5652,1.0435,0.0417,16729.5,1454.74,-37.8448,24,63,30,erratic,high_volume_many_clients,MTS
302094,423.79,671.74,1.5851,2.5124,1.6,0.375,5085.5,678.07,-27.6343,13,26,30,lumpy,high_volume_many_clients,Dynamic
302095,1043.54,1053.71,1.0097,1.0196,1.4118,0.2917,12522.5,1473.24,-19.7404,20,44,30,lumpy,high_volume_many_clients,Dynamic
302096,712.04,1083.31,1.5214,2.3147,2.0,0.5,8544.5,1424.08,-28.4917,11,27,30,lumpy,high_volume_many_clients,Dynamic
302100,510.92,847.13,1.6581,2.7492,3.0,0.6667,6131.0,1532.75,-34.987,1,12,30,lumpy,high_volume_few_clients,Dynamic
302101,422.46,947.62,2.2431,5.0316,3.4286,0.7083,5069.5,1448.43,-30.4413,1,8,30,lumpy,high_volume_few_clients,Dynamic
302102,313.58,524.26,1.6718,2.795,3.4286,0.7083,3763.0,1075.14,-10.5548,2,8,30,lumpy,low_volume_many_clients,Dynamic
302103,372.12,721.45,1.9387,3.7586,3.4286,0.7083,4465.5,1275.86,-28.6935,2,10,30,lumpy,low_volume_many_clients,Dynamic
302104,227.67,536.44,2.3563,5.5519,4.8,0.7917,2732.0,1092.8,-6.1287,2,6,30,lumpy,low_volume_many_clients,Dynamic
302105,854.54,1484.6,1.7373,3.0182,2.6667,0.625,10254.5,2278.78,-80.2465,2,13,30,lumpy,high_volume_many_clients,Dynamic
302106,403.92,805.46,1.9941,3.9765,4.0,0.75,4847.0,1615.67,-5.9461,2,8,30,lumpy,high_volume_many_clients,Dynamic
302107,195.88,538.89,2.7512,7.5691,6.0,0.8333,2350.5,1175.25,-17.7022,2,5,30,lumpy,low_volume_many_clients,Dynamic
302108,669.79,1317.54,1.9671,3.8694,2.6667,0.625,8037.5,1786.11,-85.1135,2,12,30,lumpy,high_volume_many_clients,Dynamic
302112,157.88,421.39,2.6692,7.1244,8.0,0.875,1894.5,1263.0,-1.3448,1,3,30,lumpy,low_volume_few_clients,MTO
302113,359.38,694.13,1.9315,3.7307,3.0,0.6667,4312.5,1078.12,-27.2622,2,10,30,lumpy,low_volume_many_clients,Dynamic
302114,227.42,433.17,1.9047,3.628,4.0,0.75,2729.0,909.67,-21.0626,2,6,30,lumpy,low_volume_many_clients,Dynamic
302115,333.71,1064.07,3.1886,10.1673,4.0,0.75,4004.5,1334.83,-61.3483,2,9,30,lumpy,low_volume_many_clients,Dynamic
302116,476.08,1202.28,2.5253,6.3774,6.0,0.8333,5713.0,2856.5,-70.167,2,8,30,lumpy,high_volume_many_clients,Dynamic
302120,16.67,79.93,4.7958,23.0,24.0,0.9583,200.0,400.0,3.6522,1,1,30,lumpy,low_volume_few_clients,MTO
